企业名称,标题,URL,发布时间,来源,摘要,正文
恒瑞医药,同日连发四份公告恒瑞医药多款在研药物获批临床,https://stcn.com/article/detail/3549156.html,2025-12-19 19:29,证券时报·e公司,同日连发四份公告 恒瑞医药 多款在研药物获批临床 12月19日晚间，国内医药龙头企业 恒瑞医药 (600276)一口气发布了四份关于公司在研药物获批临床试验的公告。根据公告， 恒瑞医药 子公司北京盛迪收到国家药品监督管理局（以下简称“国家药监局”）核准签发关于SHR-2906... 证券时报·e公司 李映泉,12月19日晚间，国内医药龙头企业恒瑞医药(600276)一口气发布了四份关于公司在研药物获批临床试验的公告。 根据公告，恒瑞医药子公司北京盛迪收到国家药品监督管理局（以下简称“国家药监局”）核准签发关于SHR-2906注射液的《药物临床试验批准通知书》，将于近期开展临床试验。 SHR-2906注射液是公司自主研发的一种治疗用生物制品，预期可在减少能量摄入、促进能量消耗等调节糖脂代谢、控制体重方面具有协同作用，同时改善体内代谢环境，有望发挥治疗超重和肥胖的临床疗效。目前国内外尚无同类药物获批上市。截至目前，SHR-2906注射液相关项目累计研发投入约为1706万元。 恒瑞医药子公司苏州盛迪、上海恒瑞收到国家药监局核准签发的关于SHR-9539注射液、HRS-3738片的《药物临床试验批准通知书》。其中，SHR-9539注射液为1类治疗用生物制品，通过募集和活化T细胞，可以发挥靶向杀伤多发性骨髓瘤细胞的作用。目前国内尚未有同类药物获批上市。截至目前，SHR-9539注射液相关项目累计研发投入约为3993万元。 HRS-3738片为新一代高效CRBNE3泛素连接酶调节剂，通过降解特异性底物影响血液瘤细胞的增殖，具有降解底物能力强和克服耐药的潜在优势。经查询，国内外未有同类药物获批上市。截至目前，HRS-3738片相关项目累计研发投入约6363万元。 恒瑞医药子公司上海恒瑞、山东盛迪和成都盛迪共同收到了国家药监局核准签发关于HRS-6208胶囊、HRS-6209胶囊、HRS-8080片、HRS-1358片、HRS-5041片的《药物临床试验批准通知书》。 据介绍，HRS-6208是一种新型、高效、选择性的小分子抑制剂，能够强效且高选择性地抑制靶点的磷酸化激活，影响细胞周期和转录活性，进而抑制肿瘤细胞增殖，发挥抗肿瘤作用。经查询，目前国内外尚无同类产品获批上市。截至目前，HRS-6208相关项目累计研发投入约3814万元。 HRS-6209是一种新型选择性CDK4抑制剂，能够强效抑制CDK4/cyclinD复合物及下游信号，诱导肿瘤细胞阻滞在G1期，进而发挥抗肿瘤作用，临床拟用于治疗晚期恶性实体瘤。与CDK4/6抑制剂相比，提高了对CDK6/cyclinD3信号通路的选择性，可改善CDK4/6抑制剂相关的血液毒性。经查询，国内外尚无同类产品获批上市。截至目前，HRS-6209相关项目累计研发投入约11985万元。 HRS-8080片是一种新型、高效、选择性的口服雌激素受体降解剂（SERD）。可强效且高选择性地降解ER，抑制ER活性及下游信号，进而抑制肿瘤细胞增殖，拟用于ER阳性及ER突变的乳腺癌的治疗。截至目前，HRS-8080片相关项目累计研发投入约19870万元。 HRS-5041是公司开发的新型、高效、选择性的ARPROTAC（雄激素受体-蛋白降解靶向嵌合体）小分子，拟用于治疗前列腺癌。HRS-5041对野生型及绝大多数突变体的AR蛋白有显著的降解作用，与二代AR抑制剂相比，有克服耐药的潜力。经查询，目前国内外暂无同类产品获批上市。截至目前，HRS-5041片相关项目累计已投入研发费用约9266万元。 HRS-1358是公司自主开发的新型、高效、选择性的靶向雌激素受体（ER）降解的PROTAC分子，能够强效且高选择性地降解ER，抑制ER转录活性及下游信号，进而抑制肿瘤细胞增殖，发挥抗肿瘤作用。与传统的小分子药物相比，可克服靶蛋白突变耐药以及对靶蛋白具有更高的选择性。国内外尚无同类药物获批上市。截至目前，HRS-1358片相关项目累计已投入研发费用约9601万元。 此外，上海恒瑞还单独收到国家药监局核准签发的关于注射用醋酸亮丙瑞林微球的《药物临床试验批准通知书》。醋酸亮丙瑞林是GnRH类似物，用于治疗前列腺癌。原研产品LEUPLIN®Pro由武田药品工业株式会社开发，2015年11月获日本PMDA批准上市，尚未在国内上市。本品用法用量与中国已上市的注射用亮丙瑞林微球不同，属仿制境外已上市但境内未上市的原研药品。截至目前，注射用醋酸亮丙瑞林微球相关项目累计研发投入约2468万元。 就在近日，恒瑞医药董事、总裁、首席运营官冯佶在2025年第三季度业绩说明会上表示，公司累计研发投入超500亿元，凭借高效的研发体系、丰富的管线布局，已建立了差异化竞争力。目前公司已在国内获批上市24款一类创新药，创新成果稳居行业领先地位。
恒瑞医药,恒瑞医药：注射用SHR-A1904纳入突破性治疗品种名单,https://stcn.com/article/detail/3556063.html,2025-12-24 17:01,人民财讯,恒瑞医药 ：注射用SHR-A1904纳入突破性治疗品种名单 恒瑞医药 (600276)12月24日公告，公司及子公司上海 恒瑞医药 有限公司注射用SHR-A1904被国家药监局药品审评中心纳入突破性治疗品种名单。注射用SHR-A1904拟定适应症为既往接受至少一线系统治疗的CLDN18.2阳性的局部晚期... 恒瑞医药 注射用SHR-A1904 突破性治疗品种 人民财讯 任丽珺,人民财讯12月24日电，恒瑞医药(600276)12月24日公告，公司及子公司上海恒瑞医药有限公司注射用SHR-A1904被国家药监局药品审评中心纳入突破性治疗品种名单。注射用SHR-A1904拟定适应症为既往接受至少一线系统治疗的CLDN18.2阳性的局部晚期或转移性胃或胃食管交界处腺癌。 此外，子公司苏州盛迪亚生物医药有限公司、上海恒瑞医药有限公司收到国家药监局核准签发关于注射用SHR-A2102的《药物临床试验批准通知书》，将于近期开展临床试验。
恒瑞医药,恒瑞医药大宗交易成交2271.80万元,https://stcn.com/article/detail/3558215.html,2025-12-25 21:19,数据宝,恒瑞医药 大宗交易成交2271.80万元 恒瑞医药 12月25日大宗交易平台出现一笔成交，成交量37.00万股，成交金额2271.80万元，大宗交易成交价为61.40元。该笔交易的买方营业部为中国银河证券股份有限公司青岛海口路证券营业部，卖方营业部为中国银河证券... 恒瑞医药 数据宝,恒瑞医药12月25日大宗交易平台出现一笔成交，成交量37.00万股，成交金额2271.80万元，大宗交易成交价为61.40元。该笔交易的买方营业部为中国银河证券股份有限公司青岛海口路证券营业部，卖方营业部为中国银河证券股份有限公司青岛海口路证券营业部。 进一步统计，近3个月内该股累计发生4笔大宗交易，合计成交金额为9212.08万元。 证券时报•数据宝统计显示，恒瑞医药今日收盘价为61.40元，上涨0.28%，日换手率为0.24%，成交额为9.52亿元，全天主力资金净流出4190.06万元，近5日该股累计上涨2.33%，近5日资金合计净流出2.53亿元。 两融数据显示，该股最新融资余额为41.46亿元，近5日减少9545.58万元，降幅为2.25%。（数据宝） 12月25日恒瑞医药大宗交易一览 成交量 （万股） 成交金额 （万元） 成交价格 （元） 相对当日 收盘折溢价 （%） 买方营业部 卖方营业部 37.00 2271.80 61.40 0.00 中国银河证券股份有限公司青岛海口路证券营业部 中国银河证券股份有限公司青岛海口路证券营业部 注：本文系新闻报道，不构成投资建议，股市有风险，投资需谨慎。
恒瑞医药,恒瑞医药：与翰森制药签署独家许可协议,https://stcn.com/article/detail/3561278.html,2025-12-28 16:56,人民财讯,恒瑞医药 ：与翰森制药签署独家许可协议 恒瑞医药 (600276)12月28日公告，公司与翰森制药签署《独家许可协议》，将公司SHR6508项目有偿许可给翰森制药，翰森制药须向公司支付首付款3000万元，公司有资格获得监管里程碑付款及与许可产品纳入国家医保目录相关... 恒瑞医药 翰森制药 SHR6508项目 人民财讯 王焕城,恒瑞医药(600276)12月28日公告，公司与翰森制药签署《独家许可协议》，将公司SHR6508项目有偿许可给翰森制药，翰森制药须向公司支付首付款3000万元，公司有资格获得监管里程碑付款及与许可产品纳入国家医保目录相关的商业里程碑付款最高可达1.9亿元，公司有权根据季度净销售额获得阶梯式、最高9%比例的销售提成。此外，公司子公司成都盛迪与翰森制药子公司豪森药业签署《商业化服务框架协议》，委托豪森药业为公司帕立骨化醇软胶囊产品提供非独家商业化服务。
恒瑞医药,恒瑞医药：与翰森制药签署独家许可协议,https://stcn.com/article/detail/3561277.html,2025-12-28 16:56,人民财讯,恒瑞医药 ：与翰森制药签署独家许可协议 恒瑞医药 (600276)12月28日公告，公司与翰森制药签署《独家许可协议》，将公司SHR6508项目有偿许可给翰森制药，翰森制药须向公司支付首付款3000万元，公司有资格获得监管里程碑付款及与许可产品纳入国家医保目录相关... 恒瑞医药 翰森制药 SHR6508项目 人民财讯 王焕城,人民财讯12月28日电，恒瑞医药(600276)12月28日公告，公司与翰森制药签署《独家许可协议》，将公司SHR6508项目有偿许可给翰森制药，翰森制药须向公司支付首付款3000万元，公司有资格获得监管里程碑付款及与许可产品纳入国家医保目录相关的商业里程碑付款最高可达1.9亿元，公司有权根据季度净销售额获得阶梯式、最高9%比例的销售提成。此外，公司子公司成都盛迪与翰森制药子公司豪森药业签署《商业化服务框架协议》，委托豪森药业为公司帕立骨化醇软胶囊产品提供非独家商业化服务。
恒瑞医药,恒瑞医药：收到HRS-6257片等多款药物临床试验批准通知书,https://stcn.com/article/detail/3562583.html,2025-12-29 16:52,人民财讯,恒瑞医药 ：收到HRS-6257片等多款药物临床试验批准通知书 恒瑞医药 (600276)12月29日公告，近日，子公司上海 恒瑞医药 有限公司收到国家药品监督管理局核准签发关于HRS-6257片的《药物临床试验批准通知书》，将于近期开展临床试验。该药品拟用于治疗急慢性疼痛。经查询，目前... 恒瑞医药 药物临床试验 HRS-6257片 人民财讯 赖小风,人民财讯12月29日电，恒瑞医药(600276)12月29日公告，近日，子公司上海恒瑞医药有限公司收到国家药品监督管理局核准签发关于HRS-6257片的《药物临床试验批准通知书》，将于近期开展临床试验。该药品拟用于治疗急慢性疼痛。经查询，目前国内尚无同靶点药物获批上市。同日公告，公司及子公司上海恒瑞医药有限公司、上海盛迪医药有限公司、苏州盛迪亚生物医药有限公司收到国家药品监督管理局核准签发关于SHR-4375注射液、阿得贝利单抗注射液、SHR-8068注射液、贝伐珠单抗注射液、HRS-4642注射液、注射用SHR-9839（sc）的《药物临床试验批准通知书》，将于近期开展临床试验。
恒瑞医药,恒瑞医药：四款药品获得药物临床试验批准通知书,https://stcn.com/article/detail/3583743.html,2026-01-09 17:09,人民财讯,恒瑞医药 ：四款药品获得药物临床试验批准通知书 恒瑞医药 (600276)1月9日公告，近日，公司及子公司成都盛迪医药有限公司、上海 恒瑞医药 有限公司收到国家药品监督管理局核准签发关于注射用SHR-4394、HRS-5041片、泽美妥司他片（SHR-2554）、瑞维鲁胺片的《药物临床... 恒瑞医药 成都盛迪医药 上海恒瑞医药 人民财讯 赖小风,人民财讯1月9日电，恒瑞医药(600276)1月9日公告，近日，公司及子公司成都盛迪医药有限公司、上海恒瑞医药有限公司收到国家药品监督管理局核准签发关于注射用SHR-4394、HRS-5041片、泽美妥司他片（SHR-2554）、瑞维鲁胺片的《药物临床试验批准通知书》，将于近期开展临床试验。
恒瑞医药,恒瑞医药：富马酸立康可泮（HRS-5965）胶囊的药品上市许可申请获国家药监局受理,https://stcn.com/article/detail/3583809.html,2026-01-09 17:21,人民财讯,恒瑞医药 ：富马酸立康可泮（HRS-5965）胶囊的药品上市许可申请获国家药监局受理 恒瑞医药 (600276)1月9日公告，近日，子公司成都盛迪医药有限公司收到国家药品监督管理局（以下简称“国家药监局”）下发的《受理通知书》，公司富马酸立康可泮（HRS-5965）胶囊的药品上市许可申请获国家药监局受理。 恒瑞医药 富马酸立康可泮 药品上市许可申请 人民财讯 赖小风,人民财讯1月9日电，恒瑞医药(600276)1月9日公告，近日，子公司成都盛迪医药有限公司收到国家药品监督管理局（以下简称“国家药监局”）下发的《受理通知书》，公司富马酸立康可泮（HRS-5965）胶囊的药品上市许可申请获国家药监局受理。
恒瑞医药,恒瑞医药：注射用SHR-1826纳入突破性治疗品种名单,https://stcn.com/article/detail/3587432.html,2026-01-12 17:22,人民财讯,恒瑞医药 ：注射用SHR-1826纳入突破性治疗品种名单 恒瑞医药 (600276)1月12日公告，子公司山东盛迪医药有限公司收到国家药监局核准签发关于HRS-7535片的《药物临床试验批准通知书》，将于近期开展临床试验。此外，子公司苏州盛迪亚生物医药有限公司的注射用SHR-1826被... 恒瑞医药 山东盛迪医药 苏州盛迪亚生物医药 人民财讯 任丽珺,人民财讯1月12日电，恒瑞医药(600276)1月12日公告，子公司山东盛迪医药有限公司收到国家药监局核准签发关于HRS-7535片的《药物临床试验批准通知书》，将于近期开展临床试验。此外，子公司苏州盛迪亚生物医药有限公司的注射用SHR-1826被国家药监局药品审评中心纳入突破性治疗品种名单。
恒瑞医药,恒瑞医药：收到药物临床试验批准通知书,https://stcn.com/article/detail/3602346.html,2026-01-20 17:19,人民财讯,恒瑞医药 ：收到药物临床试验批准通知书 恒瑞医药 (600276)1月20日公告，公司及子公司苏州盛迪亚生物医药有限公司、上海 恒瑞医药 有限公司收到国家药品监督管理局核准签发关于注射用SHR-9839（sc）、HRS-4642注射液的《药物临床试验批准通知书》，将于近期... 恒瑞医药 苏州盛迪亚 上海恒瑞医药 人民财讯 任丽珺,人民财讯1月20日电，恒瑞医药(600276)1月20日公告，公司及子公司苏州盛迪亚生物医药有限公司、上海恒瑞医药有限公司收到国家药品监督管理局核准签发关于注射用SHR-9839（sc）、HRS-4642注射液的《药物临床试验批准通知书》，将于近期开展临床试验。子公司山东盛迪医药有限公司收到国家药品监督管理局核准签发关于HRS-2141片（Ⅰ）、（Ⅱ）的《药物临床试验批准通知书》，将于近期开展临床试验。
